Format Version,1.23,Take Name,Take 2024-05-02 03.43.47 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-05-02 03.43.48.144 PM,Capture Start Frame,281284,Total Frames in Take,6017,Total Exported Frames,6017,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
393,3.275000,-0.015916,-0.022920,-0.701569,0.712055,2184.865479,-290.929810,986.927124,2120.254639,-235.547928,982.195618,2188.070557,-229.011917,982.450989,2223.741455,-344.367523,992.387817,2133.473145,-359.630768,989.388367,2231.391846,-303.429047,988.102295,2212.260742,-273.591492,987.037781,2247.832031,-348.531281,982.811340,2179.604980,-353.094604,987.014648,2147.633301,-235.811386,990.938477,2237.559326,-223.489807,982.765625,2139.229004,-276.863464,988.918884,2157.146240,-307.399170,989.258545,445.053070,2446.396973,792.439331,553.343750,2615.637207,792.526245,,,,,,
394,3.283000,-0.015886,-0.022888,-0.701551,0.712074,2184.852295,-290.924316,986.932312,2120.238770,-235.545319,982.205994,2188.054443,-229.005890,982.461548,2223.731201,-344.360565,992.388123,2133.463623,-359.628113,989.387878,2231.379395,-303.421295,988.106140,2212.246582,-273.584595,987.044250,2247.826172,-348.539886,982.809082,2179.591797,-353.085083,987.036499,2147.626709,-235.792404,990.933289,2237.557373,-223.489395,982.778748,2139.240967,-276.865997,988.924927,2157.129883,-307.387085,989.226379,445.078918,2446.461914,792.417725,553.359619,2615.650391,792.550476,,,,,,
395,3.292000,-0.015813,-0.022693,-0.701615,0.712019,2184.859619,-290.919647,986.929626,2120.254395,-235.527863,982.235229,2188.071289,-229.000092,982.481812,2223.730225,-344.364594,992.358643,2133.459229,-359.615601,989.367798,2231.384766,-303.425049,988.090820,2212.256836,-273.584686,987.043579,2247.856934,-348.514404,982.819946,2179.596924,-353.095581,987.025696,2147.629639,-235.815445,990.937622,2237.564941,-223.480377,982.798157,2139.219482,-276.863068,988.926575,2157.131592,-307.384552,989.213989,445.099518,2446.359131,792.483826,553.363708,2615.647705,792.552979,,,,,,
396,3.300000,-0.015952,-0.022823,-0.701577,0.712050,2184.864502,-290.920441,986.924500,2120.254395,-235.536606,982.209778,2188.070312,-229.002258,982.453064,2223.740234,-344.359589,992.373352,2133.470947,-359.620361,989.389465,2231.390869,-303.420898,988.089905,2212.260254,-273.582794,987.031433,2247.843994,-348.523041,982.797424,2179.594238,-353.087311,987.004333,2147.622314,-235.809311,990.934509,2237.541260,-223.497467,982.785400,2139.219238,-276.857880,988.929382,2157.158447,-307.379639,989.245605,445.074860,2446.481445,792.424988,553.364685,2615.638916,792.542786,,,,,,
397,3.308000,-0.016053,-0.022867,-0.701556,0.712066,2184.862549,-290.917694,986.934509,2120.249268,-235.538010,982.213501,2188.064697,-229.000290,982.449951,2223.741455,-344.353790,992.391296,2133.472656,-359.619629,989.417786,2231.389648,-303.415649,988.098694,2212.257324,-273.578705,987.035645,2247.825439,-348.507324,982.772888,2179.589355,-353.088379,987.012756,2147.638428,-235.814346,990.955872,2237.553955,-223.489853,982.797607,2139.237549,-276.857971,988.926331,2157.159424,-307.381378,989.263123,445.033020,2446.459961,792.423218,553.367493,2615.637939,792.561157,,,,,,
398,3.317000,-0.016022,-0.022883,-0.701578,0.712045,2184.870850,-290.918457,986.935791,2120.261230,-235.534943,982.211792,2188.077148,-229.001144,982.452881,2223.746582,-344.356964,992.393982,2133.477051,-359.617462,989.414185,2231.397461,-303.419128,988.102783,2212.266846,-273.581055,987.039124,2247.854492,-348.515625,982.799561,2179.587158,-353.099152,987.013000,2147.641357,-235.802719,990.940002,2237.555420,-223.494537,982.785400,2139.220459,-276.865814,988.929260,2157.166260,-307.372406,989.282166,444.952454,2446.523682,792.361572,553.367798,2615.646973,792.543579,,,,,,
399,3.325000,-0.015915,-0.022714,-0.701572,0.712058,2184.862305,-290.915955,986.928162,2120.250732,-235.532211,982.231567,2188.066650,-228.996811,982.468994,2223.739746,-344.355621,992.362000,2133.470215,-359.617249,989.384460,2231.389160,-303.415924,988.086121,2212.257812,-273.577911,987.035828,2247.848633,-348.511719,982.808899,2179.587402,-353.094818,987.014221,2147.657471,-235.810120,990.940063,2237.576660,-223.490097,982.790405,2139.223877,-276.860504,988.919739,2157.134277,-307.374329,989.227356,444.968170,2446.496094,792.407654,553.344727,2615.649170,792.537720,,,,,,
400,3.333000,-0.016189,-0.022538,-0.701624,0.712007,2184.868164,-290.901825,986.908325,2120.262695,-235.508118,982.244690,2188.079590,-228.983856,982.438416,2223.739990,-344.347076,992.325195,2133.466309,-359.594299,989.406799,2231.393555,-303.409302,988.038574,2212.266357,-273.568268,986.996155,2247.841797,-348.515594,982.782043,2179.593994,-353.090698,987.005554,2147.646973,-235.818954,990.954651,2237.561768,-223.468460,982.791870,2139.221924,-276.871979,988.902283,2157.191162,-307.296051,989.117981,444.983215,2446.484375,792.405762,553.331848,2615.644531,792.538757,,,,,,
401,3.342000,-0.015465,-0.022438,-0.701561,0.712088,2184.863525,-290.929810,986.932373,2120.249023,-235.545792,982.277405,2188.064453,-229.005905,982.537720,2223.743408,-344.372314,992.320496,2133.475830,-359.637146,989.305725,2231.390869,-303.427734,988.088562,2212.257812,-273.589966,987.064392,2247.891602,-348.566956,982.899048,2179.601074,-353.091400,986.984802,2147.654541,-235.823120,990.950684,2237.553223,-223.480133,982.782593,2139.217285,-276.859741,988.910034,2157.115967,-307.389893,989.172852,445.010986,2446.475586,792.423279,553.351074,2615.640381,792.561157,,,,,,
402,3.350000,-0.015236,-0.022194,-0.701598,0.712064,2184.863037,-290.935272,986.949524,2120.253174,-235.542694,982.333313,2188.069092,-229.008682,982.596252,2223.738525,-344.384613,992.300720,2133.469482,-359.639893,989.278076,2231.389404,-303.437866,988.096130,2212.258789,-273.597809,987.092407,2247.931641,-348.622040,982.987854,2179.604248,-353.096771,986.989380,2147.654053,-235.814728,990.942627,2237.573975,-223.488434,982.788879,2139.218018,-276.873901,988.914978,2157.104492,-307.373932,989.177673,444.990906,2446.523193,792.387817,553.363525,2615.645020,792.541016,,,,,,
403,3.358000,-0.015028,-0.022178,-0.701483,0.712182,2184.859619,-290.947601,986.948425,2120.232178,-235.575439,982.332825,2188.045654,-229.018555,982.615662,2223.751465,-344.385437,992.292969,2133.488770,-359.670319,989.241882,2231.389648,-303.434753,988.103210,2212.249268,-273.600891,987.104004,2247.884033,-348.665070,983.016235,2179.599609,-353.099365,987.021484,2147.651123,-235.803360,990.948730,2237.572754,-223.482483,982.797302,2139.214600,-276.868347,988.902466,2157.096924,-307.385773,989.150146,445.041809,2446.414062,792.435974,553.353333,2615.638428,792.518921,,,,,,
404,3.367000,-0.014986,-0.022272,-0.701480,0.712184,2184.848633,-290.947632,986.956604,2120.221436,-235.576538,982.324646,2188.034668,-229.018860,982.619995,2223.740234,-344.384705,992.312378,2133.478027,-359.670776,989.245056,2231.378906,-303.434235,988.121216,2212.238037,-273.600647,987.116211,2247.875732,-348.658295,983.019958,2179.590820,-353.097046,987.048401,2147.642822,-235.812759,990.949768,2237.567627,-223.487030,982.795471,2139.210205,-276.864899,988.911804,2157.074951,-307.391510,989.157654,445.012848,2446.481201,792.426392,553.348450,2615.631592,792.549988,,,,,,
405,3.375000,-0.015043,-0.022227,-0.701508,0.712156,2184.850342,-290.941986,986.956360,2120.227051,-235.565628,982.332581,2188.041260,-229.013565,982.618164,2223.738525,-344.382141,992.307678,2133.474609,-359.660858,989.253479,2231.379639,-303.432373,988.114624,2212.241455,-273.597229,987.111755,2247.877441,-348.643799,983.014893,2179.601074,-353.089233,987.024292,2147.661865,-235.797852,990.943237,2237.561035,-223.472931,982.804504,2139.198975,-276.871033,988.908264,2157.076416,-307.393494,989.176086,444.958832,2446.530029,792.351074,553.339111,2615.633057,792.538818,,,,,,
406,3.383000,-0.015137,-0.022223,-0.701608,0.712055,2184.830566,-290.949371,986.963013,2120.222900,-235.554962,982.340698,2188.038818,-229.022430,982.616516,2223.703857,-344.400085,992.315979,2133.435303,-359.653107,989.275513,2231.356689,-303.453064,988.116760,2212.226562,-273.612518,987.112671,2247.899658,-348.647491,983.009155,2179.592773,-353.078064,987.005859,2147.665283,-235.796844,990.938293,2237.566895,-223.495697,982.802185,2139.062744,-276.939728,988.957764,2157.088867,-307.398438,989.184692,444.997650,2446.419434,792.409302,553.352661,2615.643311,792.540649,,,,,,
407,3.392000,-0.014890,-0.022514,-0.701842,0.711821,2184.846191,-290.922943,986.981812,2120.277344,-235.487289,982.306152,2188.097412,-228.998306,982.634460,2223.680908,-344.398315,992.367981,2133.404785,-359.593506,989.257996,2231.363037,-303.456421,988.172485,2212.253174,-273.603668,987.151794,2247.928711,-348.614105,982.999695,2179.726807,-352.985657,987.081970,2147.654053,-235.811996,990.934204,2237.580811,-223.489273,982.797729,2139.029785,-276.967529,988.985718,2157.069336,-307.402069,989.191040,445.057922,2446.408936,792.436035,553.379456,2615.641846,792.550781,,,,,,
408,3.400000,-0.015701,-0.022605,-0.701748,0.711894,2184.818604,-290.933899,986.936340,2120.233887,-235.517349,982.255066,2188.052979,-229.014236,982.506226,2223.669434,-344.394470,992.351685,2133.393555,-359.611938,989.352844,2231.339111,-303.456451,988.095886,2212.222168,-273.608887,987.056335,2247.807861,-348.541931,982.794128,2179.638184,-353.081024,987.052246,2147.652344,-235.818542,990.936523,2237.570801,-223.468719,982.797119,2139.018799,-277.001282,989.035461,2157.054199,-307.414978,989.188232,445.052002,2446.468506,792.425720,553.370911,2615.639648,792.566772,,,,,,
409,3.408000,-0.015847,-0.022427,-0.701749,0.711895,2184.794678,-290.923492,986.934875,2120.208496,-235.505951,982.285522,2188.027588,-229.003693,982.505920,2223.647705,-344.384796,992.330200,2133.369873,-359.600922,989.372070,2231.315674,-303.446716,988.072571,2212.198486,-273.598846,987.043030,2247.804199,-348.513611,982.782410,2179.606201,-353.069977,987.023743,2147.641113,-235.816498,990.948364,2237.571533,-223.477921,982.805481,2139.022949,-277.000824,989.077576,2157.002686,-307.406433,989.105835,444.999969,2446.511230,792.380554,553.369324,2615.641357,792.566650,,,,,,
410,3.417000,-0.015932,-0.022337,-0.701774,0.711871,2184.769531,-290.928009,986.932129,2120.186523,-235.505493,982.298889,2188.006348,-229.008423,982.502625,2223.619629,-344.392303,992.317566,2133.340088,-359.601532,989.381531,2231.289795,-303.454742,988.058289,2212.174805,-273.605438,987.033569,2247.792480,-348.518494,982.784424,2179.591064,-353.070709,986.997864,2147.635498,-235.793747,990.936951,2237.570801,-223.469254,982.799316,2139.016846,-277.020905,989.109436,2156.941650,-307.435455,989.058044,444.912872,2446.611084,792.353333,553.330383,2615.640625,792.547485,,,,,,
411,3.425000,-0.016003,-0.022284,-0.701780,0.711865,2184.774414,-290.931061,986.932007,2120.191895,-235.507278,982.308655,2188.011719,-229.011658,982.500366,2223.624512,-344.395996,992.312012,2133.343994,-359.603424,989.392151,2231.294678,-303.458740,988.050415,2212.180176,-273.609070,987.028259,2247.807617,-348.525848,982.783875,2179.591064,-353.087402,986.980896,2147.648438,-235.803589,990.924377,2237.549072,-223.464554,982.804626,2139.041748,-277.030304,989.134277,2156.935791,-307.422455,989.034485,444.924042,2446.448730,792.407288,553.324341,2615.662354,792.521423,,,,,,
412,3.433000,-0.016294,-0.022268,-0.701793,0.711847,2184.778809,-290.925110,986.933716,2120.197510,-235.499435,982.316345,2188.017822,-229.007629,982.476379,2223.627930,-344.390228,992.318115,2133.345703,-359.593567,989.442993,2231.298828,-303.455048,988.037048,2212.185547,-273.604675,987.011353,2247.792969,-348.542053,982.766907,2179.582764,-353.072968,986.984070,2147.640381,-235.818619,990.936584,2237.553955,-223.483704,982.802368,2139.064453,-277.040558,989.158630,2156.979248,-307.394226,989.040894,445.033508,2446.433350,792.413452,553.347290,2615.645996,792.538635,,,,,,
413,3.442000,-0.016313,-0.021940,-0.701770,0.711878,2184.801270,-290.901062,986.901367,2120.213867,-235.477631,982.339966,2188.034180,-228.981445,982.469299,2223.656738,-344.365936,992.243286,2133.373779,-359.573975,989.406311,2231.322754,-303.428436,987.976196,2212.206787,-273.578857,986.972961,2247.795898,-348.525665,982.770630,2179.581299,-353.093933,986.981873,2147.638428,-235.823898,990.943298,2237.571289,-223.485107,982.802307,2139.047607,-277.037109,989.148132,2157.046631,-307.268188,988.890198,445.138336,2446.315918,792.487610,553.338867,2615.637939,792.527405,,,,,,
414,3.450000,-0.016225,-0.021800,-0.701778,0.711878,2184.811523,-290.895264,986.879211,2120.224365,-235.469574,982.340698,2188.044434,-228.974258,982.466858,2223.666748,-344.362305,992.200928,2133.383301,-359.568359,989.365967,2231.333008,-303.423523,987.946472,2212.217285,-273.573395,986.954346,2247.797607,-348.525452,982.778381,2179.582275,-353.077332,986.965332,2147.658691,-235.821411,990.943359,2237.563232,-223.480698,982.800232,2138.981201,-277.058563,989.110046,2157.125977,-307.210114,988.852661,445.208923,2446.323730,792.486023,553.349426,2615.646484,792.555176,,,,,,
415,3.458000,-0.016200,-0.021730,-0.701805,0.711854,2184.811279,-290.897949,986.880859,2120.228027,-235.466888,982.353821,2188.048584,-228.976578,982.476562,2223.662842,-344.368591,992.192932,2133.377930,-359.567566,989.361572,2231.331787,-303.429779,987.943481,2212.218506,-273.578094,986.956543,2247.806396,-348.541565,982.791016,2179.582764,-353.079681,986.952393,2147.646484,-235.818344,990.954102,2237.558594,-223.469345,982.808838,2138.937500,-277.072174,989.107117,2157.163330,-307.188019,988.859802,445.180023,2446.373535,792.461243,553.378357,2615.651367,792.565063,,,,,,
416,3.467000,-0.016298,-0.021758,-0.701850,0.711806,2184.809814,-290.906006,986.889832,2120.233887,-235.467041,982.358887,2188.055176,-228.985886,982.474182,2223.654785,-344.380951,992.207886,2133.367432,-359.568237,989.387695,2231.328613,-303.443970,987.950378,2212.219238,-273.589874,986.959900,2247.807861,-348.538452,982.786438,2179.590576,-353.093994,986.961670,2147.652100,-235.822815,990.955322,2237.556641,-223.472198,982.815552,2138.922363,-277.100372,989.143494,2157.168213,-307.187988,988.852295,445.073914,2446.495361,792.386780,553.364868,2615.637939,792.572266,,,,,,
417,3.475000,-0.016065,-0.022210,-0.701609,0.712035,2184.844238,-290.901550,986.909851,2120.234131,-235.508453,982.300598,2188.051025,-228.980545,982.478455,2223.720703,-344.348083,992.281189,2133.447021,-359.598419,989.379700,2231.370605,-303.407135,988.018494,2212.241699,-273.566528,987.000732,2247.808105,-348.532227,982.785278,2179.581299,-353.102203,986.972778,2147.648682,-235.830215,990.947754,2237.560791,-223.475769,982.818115,2139.221680,-276.877869,988.906555,2157.171387,-307.302429,989.076050,445.023132,2446.457764,792.420593,553.354553,2615.637451,792.541260,,,,,,
418,3.483000,-0.015961,-0.022472,-0.701496,0.712141,2184.855713,-290.900146,986.914429,2120.230225,-235.528992,982.259888,2188.044678,-228.979095,982.470947,2223.746826,-344.332916,992.317505,2133.479248,-359.613129,989.373291,2231.385742,-303.390411,988.049622,2212.247314,-273.556244,987.015503,2247.798096,-348.540619,982.785889,2179.579590,-353.065582,986.972961,2147.654297,-235.807983,990.950012,2237.565918,-223.485672,982.809204,2139.194092,-276.881531,988.903748,2157.207520,-307.301575,989.140564,444.989136,2446.507568,792.376587,553.328674,2615.650391,792.531555,,,,,,
419,3.492000,-0.015953,-0.022354,-0.701539,0.712102,2184.851807,-290.891602,986.911133,2120.232422,-235.511902,982.276245,2188.047607,-228.970139,982.478088,2223.737549,-344.329956,992.298706,2133.467773,-359.598877,989.365662,2231.380371,-303.387604,988.036926,2212.245605,-273.550964,987.010986,2247.801025,-348.527557,982.792480,2179.588623,-353.054993,986.950439,2147.652100,-235.812271,990.937012,2237.564941,-223.479446,982.815308,2139.195068,-276.875031,988.880859,2157.198486,-307.293427,989.140930,444.931305,2446.547607,792.351135,553.329956,2615.647705,792.546936,,,,,,
420,3.500000,-0.016020,-0.022332,-0.701576,0.712065,2184.850342,-290.882202,986.909607,2120.236084,-235.495819,982.279236,2188.052490,-228.961380,982.472229,2223.730713,-344.324402,992.295776,2133.458984,-359.583771,989.374878,2231.377930,-303.383209,988.030518,2212.246094,-273.544525,987.005005,2247.812744,-348.512054,982.791504,2179.588135,-353.048828,986.939819,2147.649902,-235.813126,990.955688,2237.573486,-223.464172,982.802734,2139.193848,-276.862213,988.875916,2157.193359,-307.287659,989.133423,444.942657,2446.491943,792.376343,553.332703,2615.638672,792.557373,,,,,,
421,3.508000,-0.016080,-0.022367,-0.701568,0.712070,2184.847656,-290.878510,986.904907,2120.232422,-235.493881,982.269226,2188.048340,-228.958221,982.459106,2223.729248,-344.319305,992.296997,2133.457764,-359.580627,989.381165,2231.375244,-303.378510,988.025879,2212.243164,-273.540344,986.997070,2247.796631,-348.513519,982.771973,2179.590332,-353.049500,986.948120,2147.647705,-235.804855,990.954651,2237.571045,-223.455185,982.796875,2139.191650,-276.864319,988.893433,2157.189697,-307.281097,989.118958,445.034363,2446.397461,792.459717,553.370300,2615.645020,792.558105,,,,,,
422,3.517000,-0.016010,-0.022373,-0.701527,0.712111,2184.854736,-290.876465,986.909729,2120.233398,-235.499115,982.272461,2188.048584,-228.955399,982.469910,2223.741943,-344.313141,992.300964,2133.472656,-359.584961,989.374390,2231.383789,-303.371063,988.034424,2212.248047,-273.535065,987.006287,2247.803955,-348.508972,982.785522,2179.581055,-353.049377,986.962341,2147.662598,-235.800644,990.958862,2237.569092,-223.467743,982.804260,2139.200928,-276.852722,988.903015,2157.199463,-307.276917,989.112671,445.092468,2446.440430,792.427063,553.343628,2615.630615,792.549866,,,,,,
423,3.525000,-0.016062,-0.022437,-0.701530,0.712105,2184.845215,-290.872925,986.927551,2120.224609,-235.495453,982.279907,2188.040039,-228.952652,982.477600,2223.731689,-344.309265,992.328369,2133.462158,-359.580292,989.402527,2231.374023,-303.367981,988.055176,2212.238770,-273.531891,987.021790,2247.803955,-348.519806,982.790466,2179.576416,-353.036743,986.964111,2147.652588,-235.796432,990.963806,2237.562012,-223.445374,982.811218,2139.214844,-276.847534,988.912781,2157.190674,-307.275940,989.136658,445.014923,2446.568848,792.367920,553.345581,2615.644043,792.558655,,,,,,
424,3.533000,-0.015978,-0.022359,-0.701570,0.712071,2184.843262,-290.874603,986.928284,2120.228516,-235.489365,982.292786,2188.044434,-228.953613,982.492554,2223.724121,-344.316193,992.317139,2133.453125,-359.577209,989.386963,2231.370850,-303.374695,988.053467,2212.238770,-273.536407,987.026733,2247.801514,-348.509338,982.805420,2179.578125,-353.040527,986.962280,2147.649658,-235.807800,990.966309,2237.543701,-223.448166,982.817017,2139.212646,-276.862610,988.913025,2157.195801,-307.277313,989.132080,444.885254,2446.607178,792.343933,553.321167,2615.643066,792.529114,,,,,,
425,3.542000,-0.016097,-0.022280,-0.701589,0.712051,2184.850586,-290.871368,986.920349,2120.238037,-235.482361,982.299561,2188.054443,-228.950851,982.480164,2223.729492,-344.315125,992.301514,2133.457031,-359.570618,989.397278,2231.377930,-303.374359,988.033325,2212.247070,-273.534882,987.010193,2247.820312,-348.499847,982.792358,2179.579346,-353.049591,986.947937,2147.645264,-235.794495,990.952759,2237.550049,-223.466888,982.826904,2139.206055,-276.857269,988.914856,2157.203857,-307.264374,989.129456,444.798035,2446.672607,792.318054,553.323120,2615.650146,792.541077,,,,,,
426,3.550000,-0.016043,-0.022393,-0.701546,0.712091,2184.844727,-290.872131,986.912964,2120.226318,-235.491516,982.272522,2188.041992,-228.951569,982.468384,2223.729248,-344.310577,992.307617,2133.458740,-359.577545,989.383667,2231.373047,-303.369232,988.037842,2212.239014,-273.532227,987.007751,2247.803711,-348.511658,982.782837,2179.575195,-353.042114,986.961487,2147.637207,-235.796326,990.941956,2237.561768,-223.456177,982.808777,2139.202148,-276.847046,988.908020,2157.190918,-307.270905,989.115479,444.875763,2446.500732,792.391846,553.335999,2615.646484,792.543945,,,,,,
427,3.558000,-0.016029,-0.022413,-0.701530,0.712107,2184.842773,-290.872253,986.917786,2120.222168,-235.494583,982.273926,2188.037354,-228.951584,982.472900,2223.729492,-344.308868,992.314636,2133.459961,-359.579956,989.386597,2231.371582,-303.367218,988.044922,2212.236328,-273.531097,987.013672,2247.806396,-348.504944,982.786133,2179.569092,-353.033020,986.955872,2147.645508,-235.801208,990.955017,2237.570801,-223.460892,982.808899,2139.194580,-276.845428,988.906494,2157.187988,-307.278687,989.122192,445.046021,2446.395996,792.442017,553.357056,2615.649414,792.553711,,,,,,
428,3.567000,-0.015928,-0.022399,-0.701539,0.712101,2184.842773,-290.868164,986.919922,2120.223633,-235.488739,982.277161,2188.038818,-228.946823,982.485535,2223.728027,-344.306305,992.312866,2133.458496,-359.575470,989.371216,2231.371338,-303.364075,988.050720,2212.236572,-273.527466,987.022034,2247.794434,-348.501801,982.798096,2179.575439,-353.029755,986.965576,2147.645020,-235.800049,990.956970,2237.543701,-223.461502,982.809448,2139.206055,-276.849243,988.905029,2157.195312,-307.269135,989.126221,445.078583,2446.524414,792.390076,553.350464,2615.638916,792.551636,,,,,,
429,3.575000,-0.015921,-0.022419,-0.701536,0.712104,2184.853516,-290.876465,986.916626,2120.234131,-235.497665,982.270386,2188.049316,-228.955200,982.481262,2223.739014,-344.314178,992.311951,2133.469727,-359.584167,989.367126,2231.382080,-303.371979,988.049377,2212.247070,-273.535553,987.019470,2247.798096,-348.506561,982.795288,2179.582520,-353.043213,986.968750,2147.644775,-235.805862,990.953247,2237.552734,-223.462433,982.810730,2139.197754,-276.857666,988.913635,2157.212646,-307.279480,989.132385,445.130920,2446.370361,792.460022,553.349854,2615.637451,792.543091,,,,,,
430,3.583000,-0.015972,-0.022470,-0.701504,0.712132,2184.848389,-290.881561,986.915466,2120.224121,-235.508911,982.261292,2188.038818,-228.960663,982.471130,2223.738281,-344.315216,992.318481,2133.470215,-359.593262,989.376038,2231.378174,-303.372986,988.050049,2212.240479,-273.538330,987.015808,2247.792969,-348.518402,982.788879,2179.574707,-353.045624,986.966370,2147.652344,-235.804535,990.950684,2237.558105,-223.478485,982.799561,2139.197510,-276.856293,988.908386,2157.197754,-307.283112,989.138855,445.181427,2446.345947,792.467285,553.360779,2615.638428,792.546387,,,,,,
431,3.592000,-0.015973,-0.022393,-0.701559,0.712080,2184.838623,-290.884155,986.914368,2120.222412,-235.501053,982.273132,2188.038086,-228.963257,982.476379,2223.720703,-344.324371,992.307495,2133.450195,-359.588196,989.373169,2231.366455,-303.382843,988.042603,2212.233398,-273.545135,987.013611,2247.797607,-348.505219,982.794800,2179.567383,-353.058868,986.964355,2147.637695,-235.809921,990.952087,2237.547363,-223.485779,982.803040,2139.190430,-276.864044,988.906982,2157.186279,-307.286438,989.123657,445.101318,2446.553467,792.374695,553.350098,2615.641357,792.546631,,,,,,
432,3.600000,-0.015990,-0.022424,-0.701557,0.712081,2184.842529,-290.893433,986.911438,2120.226074,-235.510941,982.264954,2188.041992,-228.972824,982.469177,2223.724854,-344.333069,992.309021,2133.454590,-359.597565,989.373718,2231.370361,-303.391815,988.041443,2212.237305,-273.554260,987.010071,2247.806641,-348.521545,982.780457,2179.578613,-353.055145,986.966919,2147.650391,-235.809357,990.955444,2237.541992,-223.492416,982.807678,2139.191406,-276.878296,988.887268,2157.190430,-307.295166,989.111267,444.957794,2446.587646,792.337097,553.372864,2615.642578,792.555420,,,,,,
433,3.608000,-0.016078,-0.022290,-0.701592,0.712049,2184.836670,-290.890015,986.916870,2120.224365,-235.500519,982.294128,2188.041016,-228.969452,982.477600,2223.715088,-344.334045,992.298889,2133.442139,-359.588959,989.390869,2231.363525,-303.393311,988.031494,2212.233398,-273.553711,987.008057,2247.807373,-348.525604,982.793579,2179.579346,-353.058319,986.949524,2147.629395,-235.817245,990.962708,2237.556641,-223.488373,982.811340,2139.201416,-276.872864,988.889343,2157.179932,-307.281616,989.109985,444.906494,2446.550781,792.372253,553.384155,2615.637695,792.554321,,,,,,
434,3.617000,-0.015957,-0.022335,-0.701561,0.712081,2184.842285,-290.902069,986.909546,2120.226074,-235.518311,982.277832,2188.041992,-228.980713,982.477722,2223.724609,-344.342957,992.294922,2133.454102,-359.606201,989.364258,2231.370117,-303.401031,988.033691,2212.237305,-273.563141,987.008972,2247.801514,-348.533844,982.797180,2179.577393,-353.069397,986.951416,2147.649902,-235.831055,990.950073,2237.552979,-223.485886,982.803162,2139.194336,-276.881012,988.889832,2157.187012,-307.306183,989.108948,444.871063,2446.573730,792.364746,553.370361,2615.632324,792.542725,,,,,,
435,3.625000,-0.016022,-0.022388,-0.701544,0.712094,2184.847168,-290.896088,986.902100,2120.228516,-235.515747,982.262390,2188.044189,-228.975342,982.459900,2223.731689,-344.334473,992.295593,2133.461670,-359.601959,989.369141,2231.375488,-303.392914,988.027527,2212.241455,-273.556030,986.998169,2247.786133,-348.523285,982.780945,2179.589111,-353.067017,986.948303,2147.633301,-235.821808,990.963684,2237.559082,-223.507248,982.785522,2139.190918,-276.869446,988.907471,2157.197754,-307.294983,989.107422,444.850922,2446.646484,792.319153,553.359436,2615.646484,792.567444,,,,,,
436,3.633000,-0.016031,-0.022355,-0.701590,0.712050,2184.844482,-290.898468,986.916565,2120.232666,-235.509644,982.282166,2188.049072,-228.977997,982.476257,2223.722412,-344.342041,992.306091,2133.450195,-359.597809,989.384033,2231.371338,-303.401306,988.038940,2212.240967,-273.561920,987.011658,2247.813232,-348.520782,982.791870,2179.583984,-353.065704,986.955383,2147.633057,-235.824905,990.968750,2237.568115,-223.502899,982.802795,2139.201416,-276.886047,988.898193,2157.191895,-307.297485,989.113464,444.851593,2446.570312,792.367798,553.347839,2615.641602,792.526306,,,,,,
437,3.642000,-0.016059,-0.022297,-0.701613,0.712028,2184.849609,-290.897522,986.909241,2120.240723,-235.504242,982.285034,2188.057617,-228.977066,982.471191,2223.724609,-344.343872,992.291931,2133.450928,-359.593536,989.380188,2231.375732,-303.403503,988.025574,2212.247070,-273.562775,987.001770,2247.809082,-348.514404,982.781921,2179.591064,-353.075684,986.944214,2147.638428,-235.837387,990.953247,2237.563232,-223.492493,982.804443,2139.205566,-276.885498,988.910461,2157.201416,-307.297546,989.108459,444.905487,2446.553223,792.357117,553.348511,2615.644775,792.546570,,,,,,
438,3.650000,-0.016037,-0.022401,-0.701581,0.712057,2184.854248,-290.896362,986.910400,2120.241455,-235.509399,982.268311,2188.057617,-228.976135,982.465820,2223.733398,-344.338593,992.306030,2133.461426,-359.596741,989.380005,2231.381348,-303.398041,988.036377,2212.250244,-273.559143,987.005859,2247.823242,-348.522461,982.786499,2179.587402,-353.066895,986.952271,2147.639404,-235.823608,990.949158,2237.561035,-223.493896,982.796448,2139.210938,-276.872681,988.907959,2157.203857,-307.297333,989.115295,444.972137,2446.518066,792.386230,553.355957,2615.643799,792.534668,,,,,,
